image,label
"[[[0.95366146 0.95366146 0.95366146]
  [0.9522409  0.9522409  0.9522409 ]
  [0.9222489  0.9222489  0.9222489 ]
  ...
  [0.92038816 0.92038816 0.92038816]
  [0.94015606 0.94015606 0.94015606]
  [0.93513405 0.93513405 0.93513405]]

 [[0.95190076 0.95190076 0.95190076]
  [0.93265306 0.93265306 0.93265306]
  [0.90032013 0.90032013 0.90032013]
  ...
  [0.90684274 0.90684274 0.90684274]
  [0.92557023 0.92557023 0.92557023]
  [0.94879952 0.94879952 0.94879952]]

 [[0.9305122  0.9305122  0.9305122 ]
  [0.93761505 0.93761505 0.93761505]
  [0.95546218 0.95546218 0.95546218]
  ...
  [0.92414966 0.92414966 0.92414966]
  [0.92422969 0.92422969 0.92422969]
  [0.93337335 0.93337335 0.93337335]]

 ...

 [[0.94529812 0.94529812 0.94529812]
  [0.91554622 0.91554622 0.91554622]
  [0.91568627 0.91568627 0.91568627]
  ...
  [0.92480992 0.92480992 0.92480992]
  [0.92565026 0.92565026 0.92565026]
  [0.92290916 0.92290916 0.92290916]]

 [[0.95530212 0.95530212 0.95530212]
  [0.9197479  0.9197479  0.9197479 ]
  [0.93133253 0.93133253 0.93133253]
  ...
  [0.92294918 0.92294918 0.92294918]
  [0.92677071 0.92677071 0.92677071]
  [0.94281713 0.94281713 0.94281713]]

 [[0.95640256 0.95640256 0.95640256]
  [0.94629852 0.94629852 0.94629852]
  [0.94593838 0.94593838 0.94593838]
  ...
  [0.92885154 0.92885154 0.92885154]
  [0.93501401 0.93501401 0.93501401]
  [0.9447579  0.9447579  0.9447579 ]]]",parkinson
"[[[0.9245098  0.9245098  0.9245098 ]
  [0.94581833 0.94581833 0.94581833]
  [0.92931172 0.92931172 0.92931172]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.46912765 0.46912765 0.46912765]
  [0.93251301 0.93251301 0.93251301]
  [0.91654662 0.91654662 0.91654662]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.13021208 0.13021208 0.13021208]
  [0.84391757 0.84391757 0.84391757]
  [0.94531813 0.94531813 0.94531813]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.94491797 0.94491797 0.94491797]
  [0.92653061 0.92653061 0.92653061]
  [0.91644658 0.91644658 0.91644658]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.91572629 0.91572629 0.91572629]
  [0.92326931 0.92326931 0.92326931]
  [0.92470988 0.92470988 0.92470988]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.9022409  0.9022409  0.9022409 ]
  [0.91478591 0.91478591 0.91478591]
  [0.93173269 0.93173269 0.93173269]]]",parkinson
"[[[0.00414166 0.00414166 0.00414166]
  [0.02847139 0.02847139 0.02847139]
  [0.09433774 0.09433774 0.09433774]
  ...
  [0.07873149 0.07873149 0.07873149]
  [0.02406963 0.02406963 0.02406963]
  [0.00036014 0.00036014 0.00036014]]

 [[0.0265106  0.0265106  0.0265106 ]
  [0.08363345 0.08363345 0.08363345]
  [0.03631453 0.03631453 0.03631453]
  ...
  [0.04735894 0.04735894 0.04735894]
  [0.03719488 0.03719488 0.03719488]
  [0.02210884 0.02210884 0.02210884]]

 [[0.09803922 0.09803922 0.09803922]
  [0.08453381 0.08453381 0.08453381]
  [0.0230092  0.0230092  0.0230092 ]
  ...
  [0.04563826 0.04563826 0.04563826]
  [0.08297319 0.08297319 0.08297319]
  [0.09803922 0.09803922 0.09803922]]

 ...

 [[0.00860344 0.00860344 0.00860344]
  [0.08703481 0.08703481 0.08703481]
  [0.09803922 0.09803922 0.09803922]
  ...
  [0.09803922 0.09803922 0.09803922]
  [0.09803922 0.09803922 0.09803922]
  [0.09803922 0.09803922 0.09803922]]

 [[0.0070028  0.0070028  0.0070028 ]
  [0.08219288 0.08219288 0.08219288]
  [0.0505002  0.0505002  0.0505002 ]
  ...
  [0.09803922 0.09803922 0.09803922]
  [0.09803922 0.09803922 0.09803922]
  [0.0265106  0.0265106  0.0265106 ]]

 [[0.0007603  0.0007603  0.0007603 ]
  [0.00842337 0.00842337 0.00842337]
  [0.00528211 0.00528211 0.00528211]
  ...
  [0.0132453  0.0132453  0.0132453 ]
  [0.01064426 0.01064426 0.01064426]
  [0.0007603  0.0007603  0.0007603 ]]]",parkinson
"[[[0.07142857 0.07142857 0.07142857]
  [0.99789916 0.99789916 0.99789916]
  [0.98779512 0.98779512 0.98779512]
  ...
  [0.8852541  0.8852541  0.8852541 ]
  [1.         1.         1.        ]
  [0.07142857 0.07142857 0.07142857]]

 [[0.05888355 0.05888355 0.05888355]
  [0.8        0.8        0.8       ]
  [0.68333333 0.68333333 0.68333333]
  ...
  [0.81248499 0.81248499 0.81248499]
  [0.93883553 0.93883553 0.93883553]
  [0.06596639 0.06596639 0.06596639]]

 [[0.02358944 0.02358944 0.02358944]
  [0.34897959 0.34897959 0.34897959]
  [0.30640256 0.30640256 0.30640256]
  ...
  [0.54169668 0.54169668 0.54169668]
  [0.47186875 0.47186875 0.47186875]
  [0.02963185 0.02963185 0.02963185]]

 ...

 [[0.06264506 0.06264506 0.06264506]
  [0.74863946 0.74863946 0.74863946]
  [0.21264506 0.21264506 0.21264506]
  ...
  [0.21102441 0.21102441 0.21102441]
  [0.2472389  0.2472389  0.2472389 ]
  [0.01866747 0.01866747 0.01866747]]

 [[0.04907963 0.04907963 0.04907963]
  [0.58891557 0.58891557 0.58891557]
  [0.21134454 0.21134454 0.21134454]
  ...
  [0.18319328 0.18319328 0.18319328]
  [0.43959584 0.43959584 0.43959584]
  [0.03579432 0.03579432 0.03579432]]

 [[0.03817527 0.03817527 0.03817527]
  [0.44495798 0.44495798 0.44495798]
  [0.19003601 0.19003601 0.19003601]
  ...
  [0.26158463 0.26158463 0.26158463]
  [0.61498599 0.61498599 0.61498599]
  [0.05020008 0.05020008 0.05020008]]]",parkinson
"[[[0.02923169 0.02923169 0.02923169]
  [0.07597039 0.07597039 0.07597039]
  [0.06414566 0.06414566 0.06414566]
  ...
  [0.08137255 0.08137255 0.08137255]
  [0.04405762 0.04405762 0.04405762]
  [0.05470188 0.05470188 0.05470188]]

 [[0.0447579  0.0447579  0.0447579 ]
  [0.05256102 0.05256102 0.05256102]
  [0.16894758 0.16894758 0.16894758]
  ...
  [0.03005202 0.03005202 0.03005202]
  [0.01538615 0.01538615 0.01538615]
  [0.06788715 0.06788715 0.06788715]]

 [[0.0215086  0.0215086  0.0215086 ]
  [0.04707883 0.04707883 0.04707883]
  [0.079992   0.079992   0.079992  ]
  ...
  [0.03313325 0.03313325 0.03313325]
  [0.03331333 0.03331333 0.03331333]
  [0.04715886 0.04715886 0.04715886]]

 ...

 [[0.05368147 0.05368147 0.05368147]
  [0.05182073 0.05182073 0.05182073]
  [0.07336935 0.07336935 0.07336935]
  ...
  [0.02847139 0.02847139 0.02847139]
  [0.03367347 0.03367347 0.03367347]
  [0.02653061 0.02653061 0.02653061]]

 [[0.09247699 0.09247699 0.09247699]
  [0.07128852 0.07128852 0.07128852]
  [0.0535014  0.0535014  0.0535014 ]
  ...
  [0.03031212 0.03031212 0.03031212]
  [0.01794718 0.01794718 0.01794718]
  [0.05134054 0.05134054 0.05134054]]

 [[0.01788715 0.01788715 0.01788715]
  [0.05014006 0.05014006 0.05014006]
  [0.01198479 0.01198479 0.01198479]
  ...
  [0.01476591 0.01476591 0.01476591]
  [0.01402561 0.01402561 0.01402561]
  [0.01228491 0.01228491 0.01228491]]]",parkinson
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",parkinson
"[[[0.93779512 0.93779512 0.93779512]
  [0.94201681 0.94201681 0.94201681]
  [0.94369748 0.94369748 0.94369748]
  ...
  [0.93323329 0.93323329 0.93323329]
  [0.93333333 0.93333333 0.93333333]
  [0.92969188 0.92969188 0.92969188]]

 [[0.94201681 0.94201681 0.94201681]
  [0.94267707 0.94267707 0.94267707]
  [0.9439976  0.9439976  0.9439976 ]
  ...
  [0.92971188 0.92971188 0.92971188]
  [0.93147259 0.93147259 0.93147259]
  [0.92879152 0.92879152 0.92879152]]

 [[0.9464986  0.9464986  0.9464986 ]
  [0.9464986  0.9464986  0.9464986 ]
  [0.9459984  0.9459984  0.9459984 ]
  ...
  [0.91926771 0.91926771 0.91926771]
  [0.9207483  0.9207483  0.9207483 ]
  [0.919988   0.919988   0.919988  ]]

 ...

 [[0.93969588 0.93969588 0.93969588]
  [0.93865546 0.93865546 0.93865546]
  [0.93865546 0.93865546 0.93865546]
  ...
  [0.92941176 0.92941176 0.92941176]
  [0.92941176 0.92941176 0.92941176]
  [0.92941176 0.92941176 0.92941176]]

 [[0.93803521 0.93803521 0.93803521]
  [0.9372549  0.9372549  0.9372549 ]
  [0.9372549  0.9372549  0.9372549 ]
  ...
  [0.92633053 0.92633053 0.92633053]
  [0.92633053 0.92633053 0.92633053]
  [0.92633053 0.92633053 0.92633053]]

 [[0.9372549  0.9372549  0.9372549 ]
  [0.9372549  0.9372549  0.9372549 ]
  [0.9372549  0.9372549  0.9372549 ]
  ...
  [0.9254902  0.9254902  0.9254902 ]
  [0.9254902  0.9254902  0.9254902 ]
  [0.9254902  0.9254902  0.9254902 ]]]",parkinson
"[[[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 ...

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]]",parkinson
"[[[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 ...

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]]",parkinson
"[[[0.9242497  0.9195078  0.91976791]
  [0.90254102 0.89883954 0.89889956]
  [0.84165666 0.84101641 0.84119648]
  ...
  [0.89913966 0.89913966 0.89913966]
  [0.85458183 0.85458183 0.85458183]
  [0.81772709 0.81772709 0.81772709]]

 [[0.92292917 0.90332133 0.90702281]
  [0.86340536 0.84779912 0.84929972]
  [0.77066827 0.75948379 0.7620048 ]
  ...
  [0.93403361 0.93403361 0.93403361]
  [0.8787515  0.8787515  0.8787515 ]
  [0.81990796 0.81990796 0.81990796]]

 [[0.9015006  0.86508603 0.87040816]
  [0.80506202 0.77396959 0.7789916 ]
  [0.69401761 0.67378952 0.67681072]
  ...
  [0.96906763 0.96906763 0.96906763]
  [0.90222089 0.90222089 0.90222089]
  [0.82539016 0.82539016 0.82539016]]

 ...

 [[0.94567827 0.94567827 0.94567827]
  [0.92166867 0.92166867 0.92166867]
  [0.89063625 0.89063625 0.89063625]
  ...
  [0.8805122  0.8805122  0.8805122 ]
  [0.90642257 0.90642257 0.90642257]
  [0.93957583 0.93957583 0.93957583]]

 [[0.94901961 0.95210084 0.95210084]
  [0.92026811 0.92268908 0.92268908]
  [0.88955582 0.88955582 0.88955582]
  ...
  [0.90594238 0.90594238 0.90594238]
  [0.91852741 0.91852741 0.91852741]
  [0.93337335 0.93337335 0.93337335]]

 [[0.94369748 0.94761905 0.94761905]
  [0.91512605 0.91820728 0.91820728]
  [0.89147659 0.89147659 0.89147659]
  ...
  [0.93419368 0.93419368 0.93419368]
  [0.93331333 0.93331333 0.93331333]
  [0.92991196 0.92991196 0.92991196]]]",parkinson
"[[[0.93129252 0.93129252 0.93129252]
  [0.93317327 0.93317327 0.93317327]
  [0.94033613 0.94033613 0.94033613]
  ...
  [0.95458183 0.95458183 0.95458183]
  [0.94839936 0.94839936 0.94839936]
  [0.92422969 0.92422969 0.92422969]]

 [[0.90980392 0.90980392 0.90980392]
  [0.94471789 0.94471789 0.94471789]
  [0.93231293 0.93231293 0.93231293]
  ...
  [0.94747899 0.94747899 0.94747899]
  [0.93627451 0.93627451 0.93627451]
  [0.942497   0.942497   0.942497  ]]

 [[0.91968788 0.91968788 0.91968788]
  [0.93031212 0.93031212 0.93031212]
  [0.91164466 0.91164466 0.91164466]
  ...
  [0.94119648 0.94119648 0.94119648]
  [0.93843537 0.93843537 0.93843537]
  [0.96034414 0.96034414 0.96034414]]

 ...

 [[0.92691076 0.92691076 0.92691076]
  [0.93433373 0.93433373 0.93433373]
  [0.93069228 0.93069228 0.93069228]
  ...
  [0.93361345 0.93361345 0.93361345]
  [0.93765506 0.93765506 0.93765506]
  [0.93759504 0.93759504 0.93759504]]

 [[0.93053221 0.93053221 0.93053221]
  [0.93033213 0.93033213 0.93033213]
  [0.91864746 0.91864746 0.91864746]
  ...
  [0.94011605 0.94011605 0.94011605]
  [0.94437775 0.94437775 0.94437775]
  [0.94269708 0.94269708 0.94269708]]

 [[0.90836335 0.90836335 0.90836335]
  [0.92080832 0.92080832 0.92080832]
  [0.932493   0.932493   0.932493  ]
  ...
  [0.93301321 0.93301321 0.93301321]
  [0.91342537 0.91342537 0.91342537]
  [0.9492597  0.9492597  0.9492597 ]]]",parkinson
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",parkinson
"[[[0.92422969 0.92422969 0.92422969]
  [0.94839936 0.94839936 0.94839936]
  [0.95458183 0.95458183 0.95458183]
  ...
  [0.94033613 0.94033613 0.94033613]
  [0.93317327 0.93317327 0.93317327]
  [0.93129252 0.93129252 0.93129252]]

 [[0.942497   0.942497   0.942497  ]
  [0.93627451 0.93627451 0.93627451]
  [0.94747899 0.94747899 0.94747899]
  ...
  [0.93231293 0.93231293 0.93231293]
  [0.94471789 0.94471789 0.94471789]
  [0.90980392 0.90980392 0.90980392]]

 [[0.96034414 0.96034414 0.96034414]
  [0.93843537 0.93843537 0.93843537]
  [0.94119648 0.94119648 0.94119648]
  ...
  [0.91164466 0.91164466 0.91164466]
  [0.93031212 0.93031212 0.93031212]
  [0.91968788 0.91968788 0.91968788]]

 ...

 [[0.93759504 0.93759504 0.93759504]
  [0.93765506 0.93765506 0.93765506]
  [0.93361345 0.93361345 0.93361345]
  ...
  [0.93069228 0.93069228 0.93069228]
  [0.93433373 0.93433373 0.93433373]
  [0.92691076 0.92691076 0.92691076]]

 [[0.94269708 0.94269708 0.94269708]
  [0.94437775 0.94437775 0.94437775]
  [0.94011605 0.94011605 0.94011605]
  ...
  [0.91864746 0.91864746 0.91864746]
  [0.93033213 0.93033213 0.93033213]
  [0.93053221 0.93053221 0.93053221]]

 [[0.9492597  0.9492597  0.9492597 ]
  [0.91342537 0.91342537 0.91342537]
  [0.93301321 0.93301321 0.93301321]
  ...
  [0.932493   0.932493   0.932493  ]
  [0.92080832 0.92080832 0.92080832]
  [0.90836335 0.90836335 0.90836335]]]",parkinson
"[[[0.92422969 0.92422969 0.92422969]
  [0.94839936 0.94839936 0.94839936]
  [0.95458183 0.95458183 0.95458183]
  ...
  [0.94033613 0.94033613 0.94033613]
  [0.93317327 0.93317327 0.93317327]
  [0.93129252 0.93129252 0.93129252]]

 [[0.942497   0.942497   0.942497  ]
  [0.93627451 0.93627451 0.93627451]
  [0.94747899 0.94747899 0.94747899]
  ...
  [0.93231293 0.93231293 0.93231293]
  [0.94471789 0.94471789 0.94471789]
  [0.90980392 0.90980392 0.90980392]]

 [[0.96034414 0.96034414 0.96034414]
  [0.93843537 0.93843537 0.93843537]
  [0.94119648 0.94119648 0.94119648]
  ...
  [0.91164466 0.91164466 0.91164466]
  [0.93031212 0.93031212 0.93031212]
  [0.91968788 0.91968788 0.91968788]]

 ...

 [[0.93759504 0.93759504 0.93759504]
  [0.93765506 0.93765506 0.93765506]
  [0.93361345 0.93361345 0.93361345]
  ...
  [0.93069228 0.93069228 0.93069228]
  [0.93433373 0.93433373 0.93433373]
  [0.92691076 0.92691076 0.92691076]]

 [[0.94269708 0.94269708 0.94269708]
  [0.94437775 0.94437775 0.94437775]
  [0.94011605 0.94011605 0.94011605]
  ...
  [0.91864746 0.91864746 0.91864746]
  [0.93033213 0.93033213 0.93033213]
  [0.93053221 0.93053221 0.93053221]]

 [[0.9492597  0.9492597  0.9492597 ]
  [0.91342537 0.91342537 0.91342537]
  [0.93301321 0.93301321 0.93301321]
  ...
  [0.932493   0.932493   0.932493  ]
  [0.92080832 0.92080832 0.92080832]
  [0.90836335 0.90836335 0.90836335]]]",parkinson
"[[[0.90006002 0.90006002 0.90006002]
  [0.94907963 0.94907963 0.94907963]
  [0.94717887 0.94717887 0.94717887]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.46442577 0.46442577 0.46442577]
  [0.94169668 0.94169668 0.94169668]
  [0.94377751 0.94377751 0.94377751]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.13387355 0.13387355 0.13387355]
  [0.85838335 0.85838335 0.85838335]
  [0.94253701 0.94253701 0.94253701]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.93779512 0.93779512 0.93779512]
  [0.92192877 0.92192877 0.92192877]
  [0.91982793 0.91982793 0.91982793]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.94387755 0.94387755 0.94387755]
  [0.93781513 0.93781513 0.93781513]
  [0.92911164 0.92911164 0.92911164]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.94257703 0.94257703 0.94257703]
  [0.94779912 0.94779912 0.94779912]
  [0.93077231 0.93077231 0.93077231]]]",parkinson
"[[[0.0327531  0.0327531  0.0327531 ]
  [0.07721088 0.07721088 0.07721088]
  [0.01344538 0.01344538 0.01344538]
  ...
  [0.002501   0.002501   0.002501  ]
  [0.00286114 0.00286114 0.00286114]
  [0.00494198 0.00494198 0.00494198]]

 [[0.02989196 0.02989196 0.02989196]
  [0.08351341 0.08351341 0.08351341]
  [0.04755902 0.04755902 0.04755902]
  ...
  [0.04851941 0.04851941 0.04851941]
  [0.0045018  0.0045018  0.0045018 ]
  [0.03381353 0.03381353 0.03381353]]

 [[0.03951581 0.03951581 0.03951581]
  [0.09803922 0.09803922 0.09803922]
  [0.07733093 0.07733093 0.07733093]
  ...
  [0.08983593 0.08983593 0.08983593]
  [0.03511405 0.03511405 0.03511405]
  [0.07693077 0.07693077 0.07693077]]

 ...

 [[0.09803922 0.09803922 0.09803922]
  [0.09113645 0.09113645 0.09113645]
  [0.07733093 0.07733093 0.07733093]
  ...
  [0.06352541 0.06352541 0.06352541]
  [0.09053621 0.09053621 0.09053621]
  [0.08113245 0.08113245 0.08113245]]

 [[0.02937175 0.02937175 0.02937175]
  [0.09803922 0.09803922 0.09803922]
  [0.09803922 0.09803922 0.09803922]
  ...
  [0.09803922 0.09803922 0.09803922]
  [0.04719888 0.04719888 0.04719888]
  [0.09341737 0.09341737 0.09341737]]

 [[0.00284114 0.00284114 0.00284114]
  [0.03613445 0.03613445 0.03613445]
  [0.04003601 0.04003601 0.04003601]
  ...
  [0.02260904 0.02260904 0.02260904]
  [0.02631052 0.02631052 0.02631052]
  [0.03207283 0.03207283 0.03207283]]]",parkinson
"[[[0.04817927 0.04817927 0.04817927]
  [0.58867547 0.58867547 0.58867547]
  [0.47292917 0.47292917 0.47292917]
  ...
  [0.3302521  0.3302521  0.3302521 ]
  [0.41332533 0.41332533 0.41332533]
  [0.03583433 0.03583433 0.03583433]]

 [[0.0222489  0.0222489  0.0222489 ]
  [0.29971989 0.29971989 0.29971989]
  [0.36392557 0.36392557 0.36392557]
  ...
  [0.43521409 0.43521409 0.43521409]
  [0.26092437 0.26092437 0.26092437]
  [0.01704682 0.01704682 0.01704682]]

 [[0.00688275 0.00688275 0.00688275]
  [0.11646659 0.11646659 0.11646659]
  [0.23681473 0.23681473 0.23681473]
  ...
  [0.3437575  0.3437575  0.3437575 ]
  [0.18773509 0.18773509 0.18773509]
  [0.00992397 0.00992397 0.00992397]]

 ...

 [[0.00722289 0.00722289 0.00722289]
  [0.09301721 0.09301721 0.09301721]
  [0.09791917 0.09791917 0.09791917]
  ...
  [0.11968788 0.11968788 0.11968788]
  [0.03881553 0.03881553 0.03881553]
  [0.00182073 0.00182073 0.00182073]]

 [[0.01164466 0.01164466 0.01164466]
  [0.14693878 0.14693878 0.14693878]
  [0.11726691 0.11726691 0.11726691]
  ...
  [0.04511805 0.04511805 0.04511805]
  [0.05518207 0.05518207 0.05518207]
  [0.00406162 0.00406162 0.00406162]]

 [[0.01234494 0.01234494 0.01234494]
  [0.14335734 0.14335734 0.14335734]
  [0.02909164 0.02909164 0.02909164]
  ...
  [0.11590636 0.11590636 0.11590636]
  [0.06314526 0.06314526 0.06314526]
  [0.00240096 0.00240096 0.00240096]]]",parkinson
"[[[0.06988796 0.06988796 0.06988796]
  [0.03791517 0.03791517 0.03791517]
  [0.06822729 0.06822729 0.06822729]
  ...
  [0.0857543  0.0857543  0.0857543 ]
  [0.02402961 0.02402961 0.02402961]
  [0.06382553 0.06382553 0.06382553]]

 [[0.02308924 0.02308924 0.02308924]
  [0.03235294 0.03235294 0.03235294]
  [0.0369948  0.0369948  0.0369948 ]
  ...
  [0.05592237 0.05592237 0.05592237]
  [0.05886355 0.05886355 0.05886355]
  [0.10834334 0.10834334 0.10834334]]

 [[0.06264506 0.06264506 0.06264506]
  [0.02378952 0.02378952 0.02378952]
  [0.05496198 0.05496198 0.05496198]
  ...
  [0.03389356 0.03389356 0.03389356]
  [0.14383754 0.14383754 0.14383754]
  [0.044998   0.044998   0.044998  ]]

 ...

 [[0.0384954  0.0384954  0.0384954 ]
  [0.03063225 0.03063225 0.03063225]
  [0.03823529 0.03823529 0.03823529]
  ...
  [0.05008003 0.05008003 0.05008003]
  [0.02238896 0.02238896 0.02238896]
  [0.03533413 0.03533413 0.03533413]]

 [[0.01322529 0.01322529 0.01322529]
  [0.04005602 0.04005602 0.04005602]
  [0.04455782 0.04455782 0.04455782]
  ...
  [0.03843537 0.03843537 0.03843537]
  [0.03685474 0.03685474 0.03685474]
  [0.01410564 0.01410564 0.01410564]]

 [[0.10502201 0.10502201 0.10502201]
  [0.1165066  0.1165066  0.1165066 ]
  [0.02494998 0.02494998 0.02494998]
  ...
  [0.04493798 0.04493798 0.04493798]
  [0.03201281 0.03201281 0.03201281]
  [0.06390556 0.06390556 0.06390556]]]",parkinson
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",parkinson
